date,df_idx,P_TP,P_SL,edge,E_r,Cons,side,gated_vol,gated_trend
2025-09-24 07:00:00+00:00,165750,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 07:15:00+00:00,165751,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 07:30:00+00:00,165752,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 07:45:00+00:00,165753,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 08:00:00+00:00,165754,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 08:15:00+00:00,165755,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 08:30:00+00:00,165756,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 08:45:00+00:00,165757,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 09:00:00+00:00,165758,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 09:15:00+00:00,165759,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 09:30:00+00:00,165760,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 09:45:00+00:00,165761,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 10:00:00+00:00,165762,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 10:15:00+00:00,165763,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 10:30:00+00:00,165764,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 10:45:00+00:00,165765,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 11:00:00+00:00,165766,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 11:15:00+00:00,165767,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 11:30:00+00:00,165768,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 11:45:00+00:00,165769,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 12:00:00+00:00,165770,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 12:15:00+00:00,165771,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 12:30:00+00:00,165772,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 12:45:00+00:00,165773,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 13:00:00+00:00,165774,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 13:15:00+00:00,165775,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 13:30:00+00:00,165776,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 13:45:00+00:00,165777,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 14:00:00+00:00,165778,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 14:15:00+00:00,165779,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 14:30:00+00:00,165780,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 14:45:00+00:00,165781,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 15:00:00+00:00,165782,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 15:15:00+00:00,165783,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 15:30:00+00:00,165784,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 15:45:00+00:00,165785,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 16:00:00+00:00,165786,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 16:15:00+00:00,165787,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 16:30:00+00:00,165788,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 16:45:00+00:00,165789,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 17:00:00+00:00,165790,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 17:15:00+00:00,165791,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 17:30:00+00:00,165792,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 17:45:00+00:00,165793,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 18:00:00+00:00,165794,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 18:15:00+00:00,165795,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 18:30:00+00:00,165796,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 18:45:00+00:00,165797,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 19:00:00+00:00,165798,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 19:15:00+00:00,165799,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 19:30:00+00:00,165800,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 19:45:00+00:00,165801,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 20:00:00+00:00,165802,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 20:15:00+00:00,165803,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 20:30:00+00:00,165804,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 20:45:00+00:00,165805,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 21:00:00+00:00,165806,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 21:15:00+00:00,165807,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 21:30:00+00:00,165808,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 21:45:00+00:00,165809,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 22:00:00+00:00,165810,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-24 22:15:00+00:00,165811,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 22:30:00+00:00,165812,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 22:45:00+00:00,165813,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 23:00:00+00:00,165814,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 23:15:00+00:00,165815,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 23:30:00+00:00,165816,0.0,0.0,0.0,,0.0,0,0,0
2025-09-24 23:45:00+00:00,165817,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 00:00:00+00:00,165818,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 00:15:00+00:00,165819,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 00:30:00+00:00,165820,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 00:45:00+00:00,165821,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 01:00:00+00:00,165822,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 01:15:00+00:00,165823,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 01:30:00+00:00,165824,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 01:45:00+00:00,165825,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 02:00:00+00:00,165826,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 02:15:00+00:00,165827,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 02:30:00+00:00,165828,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 02:45:00+00:00,165829,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 03:00:00+00:00,165830,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 03:15:00+00:00,165831,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 03:30:00+00:00,165832,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 03:45:00+00:00,165833,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 04:00:00+00:00,165834,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 04:15:00+00:00,165835,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 04:30:00+00:00,165836,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 04:45:00+00:00,165837,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 05:00:00+00:00,165838,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 05:15:00+00:00,165839,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 05:30:00+00:00,165840,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 05:45:00+00:00,165841,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 06:00:00+00:00,165842,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 06:15:00+00:00,165843,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 06:30:00+00:00,165844,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 06:45:00+00:00,165845,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 07:00:00+00:00,165846,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 07:15:00+00:00,165847,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 07:30:00+00:00,165848,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 07:45:00+00:00,165849,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 08:00:00+00:00,165850,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 08:15:00+00:00,165851,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 08:30:00+00:00,165852,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 08:45:00+00:00,165853,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 09:00:00+00:00,165854,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 09:15:00+00:00,165855,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 09:30:00+00:00,165856,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 09:45:00+00:00,165857,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 10:00:00+00:00,165858,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 10:15:00+00:00,165859,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 10:30:00+00:00,165860,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 10:45:00+00:00,165861,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 11:00:00+00:00,165862,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 11:15:00+00:00,165863,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 11:30:00+00:00,165864,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 11:45:00+00:00,165865,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 12:00:00+00:00,165866,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 12:15:00+00:00,165867,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 12:30:00+00:00,165868,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 12:45:00+00:00,165869,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 13:00:00+00:00,165870,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 13:15:00+00:00,165871,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 13:30:00+00:00,165872,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 13:45:00+00:00,165873,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 14:00:00+00:00,165874,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 14:15:00+00:00,165875,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 14:30:00+00:00,165876,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 14:45:00+00:00,165877,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 15:00:00+00:00,165878,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 15:15:00+00:00,165879,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 15:30:00+00:00,165880,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 15:45:00+00:00,165881,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 16:00:00+00:00,165882,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 16:15:00+00:00,165883,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 16:30:00+00:00,165884,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 16:45:00+00:00,165885,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 17:00:00+00:00,165886,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 17:15:00+00:00,165887,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 17:30:00+00:00,165888,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 17:45:00+00:00,165889,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 18:00:00+00:00,165890,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 18:15:00+00:00,165891,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 18:30:00+00:00,165892,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 18:45:00+00:00,165893,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 19:00:00+00:00,165894,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 19:15:00+00:00,165895,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 19:30:00+00:00,165896,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 19:45:00+00:00,165897,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 20:00:00+00:00,165898,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 20:15:00+00:00,165899,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 20:30:00+00:00,165900,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 20:45:00+00:00,165901,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 21:00:00+00:00,165902,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 21:15:00+00:00,165903,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 21:30:00+00:00,165904,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 21:45:00+00:00,165905,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 22:00:00+00:00,165906,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 22:15:00+00:00,165907,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 22:30:00+00:00,165908,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 22:45:00+00:00,165909,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 23:00:00+00:00,165910,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 23:15:00+00:00,165911,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 23:30:00+00:00,165912,0.0,0.0,0.0,,0.0,0,0,0
2025-09-25 23:45:00+00:00,165913,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 00:00:00+00:00,165914,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 00:15:00+00:00,165915,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 00:30:00+00:00,165916,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 00:45:00+00:00,165917,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 01:00:00+00:00,165918,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 01:15:00+00:00,165919,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 01:30:00+00:00,165920,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 01:45:00+00:00,165921,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 02:00:00+00:00,165922,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 02:15:00+00:00,165923,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 02:30:00+00:00,165924,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 02:45:00+00:00,165925,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 03:00:00+00:00,165926,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 03:15:00+00:00,165927,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 03:30:00+00:00,165928,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 03:45:00+00:00,165929,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 04:00:00+00:00,165930,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 04:15:00+00:00,165931,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 04:30:00+00:00,165932,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 04:45:00+00:00,165933,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 05:00:00+00:00,165934,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 05:15:00+00:00,165935,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 05:30:00+00:00,165936,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 05:45:00+00:00,165937,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 06:00:00+00:00,165938,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 06:15:00+00:00,165939,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 06:30:00+00:00,165940,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 06:45:00+00:00,165941,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 07:00:00+00:00,165942,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 07:15:00+00:00,165943,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 07:30:00+00:00,165944,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 07:45:00+00:00,165945,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 08:00:00+00:00,165946,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 08:15:00+00:00,165947,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 08:30:00+00:00,165948,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 08:45:00+00:00,165949,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 09:00:00+00:00,165950,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 09:15:00+00:00,165951,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 09:30:00+00:00,165952,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 09:45:00+00:00,165953,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 10:00:00+00:00,165954,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 10:15:00+00:00,165955,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 10:30:00+00:00,165956,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 10:45:00+00:00,165957,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 11:00:00+00:00,165958,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 11:15:00+00:00,165959,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 11:30:00+00:00,165960,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 11:45:00+00:00,165961,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 12:00:00+00:00,165962,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 12:15:00+00:00,165963,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 12:30:00+00:00,165964,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 12:45:00+00:00,165965,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 13:00:00+00:00,165966,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 13:15:00+00:00,165967,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 13:30:00+00:00,165968,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 13:45:00+00:00,165969,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 14:00:00+00:00,165970,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 14:15:00+00:00,165971,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 14:30:00+00:00,165972,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 14:45:00+00:00,165973,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 15:00:00+00:00,165974,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 15:15:00+00:00,165975,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 15:30:00+00:00,165976,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 15:45:00+00:00,165977,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 16:00:00+00:00,165978,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 16:15:00+00:00,165979,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 16:30:00+00:00,165980,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 16:45:00+00:00,165981,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 17:00:00+00:00,165982,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 17:15:00+00:00,165983,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 17:30:00+00:00,165984,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 17:45:00+00:00,165985,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 18:00:00+00:00,165986,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 18:15:00+00:00,165987,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 18:30:00+00:00,165988,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 18:45:00+00:00,165989,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 19:00:00+00:00,165990,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 19:15:00+00:00,165991,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 19:30:00+00:00,165992,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 19:45:00+00:00,165993,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 20:00:00+00:00,165994,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 20:15:00+00:00,165995,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 20:30:00+00:00,165996,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 20:45:00+00:00,165997,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 21:00:00+00:00,165998,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 21:15:00+00:00,165999,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 21:30:00+00:00,166000,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 21:45:00+00:00,166001,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 22:00:00+00:00,166002,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 22:15:00+00:00,166003,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 22:30:00+00:00,166004,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 22:45:00+00:00,166005,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 23:00:00+00:00,166006,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 23:15:00+00:00,166007,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 23:30:00+00:00,166008,0.0,0.0,0.0,,0.0,0,0,0
2025-09-26 23:45:00+00:00,166009,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 00:00:00+00:00,166010,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 00:15:00+00:00,166011,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 00:30:00+00:00,166012,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 00:45:00+00:00,166013,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 01:00:00+00:00,166014,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 01:15:00+00:00,166015,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 01:30:00+00:00,166016,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 01:45:00+00:00,166017,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 02:00:00+00:00,166018,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 02:15:00+00:00,166019,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 02:30:00+00:00,166020,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 02:45:00+00:00,166021,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 03:00:00+00:00,166022,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 03:15:00+00:00,166023,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 03:30:00+00:00,166024,0.0,0.0,0.0,0.0,0.0,0,0,1
2025-09-27 03:45:00+00:00,166025,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 04:00:00+00:00,166026,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 04:15:00+00:00,166027,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 04:30:00+00:00,166028,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 04:45:00+00:00,166029,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 05:00:00+00:00,166030,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 05:15:00+00:00,166031,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 05:30:00+00:00,166032,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 05:45:00+00:00,166033,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 06:00:00+00:00,166034,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 06:15:00+00:00,166035,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 06:30:00+00:00,166036,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 06:45:00+00:00,166037,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 07:00:00+00:00,166038,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 07:15:00+00:00,166039,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 07:30:00+00:00,166040,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 07:45:00+00:00,166041,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 08:00:00+00:00,166042,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 08:15:00+00:00,166043,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 08:30:00+00:00,166044,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 08:45:00+00:00,166045,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 09:00:00+00:00,166046,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 09:15:00+00:00,166047,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 09:30:00+00:00,166048,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 09:45:00+00:00,166049,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 10:00:00+00:00,166050,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 10:15:00+00:00,166051,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 10:30:00+00:00,166052,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 10:45:00+00:00,166053,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 11:00:00+00:00,166054,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 11:15:00+00:00,166055,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 11:30:00+00:00,166056,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 11:45:00+00:00,166057,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 12:00:00+00:00,166058,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 12:15:00+00:00,166059,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 12:30:00+00:00,166060,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 12:45:00+00:00,166061,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 13:00:00+00:00,166062,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 13:15:00+00:00,166063,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 13:30:00+00:00,166064,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 13:45:00+00:00,166065,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 14:00:00+00:00,166066,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 14:15:00+00:00,166067,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 14:30:00+00:00,166068,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 14:45:00+00:00,166069,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 15:00:00+00:00,166070,0.0,0.0,0.0,,0.0,0,0,0
2025-09-27 15:15:00+00:00,166071,0.0,0.0,0.0,,0.0,0,0,0
